@RELATION all_data_pacman
		@ATTRIBUTE position-x NUMERIC
		@ATTRIBUTE position-y NUMERIC
		@ATTRIBUTE pacman_legal1 {West, Stop, East, North, South, None}
		@ATTRIBUTE pacman_legal2 {West, Stop, East, North, South, None}
		@ATTRIBUTE pacman_legal3 {West, Stop, East, North, South, None}
		@ATTRIBUTE pacman_legal4 {West, Stop, East, North, South, None}
		@ATTRIBUTE pacman_mov {West, Stop, East, North, South, None}
		@ATTRIBUTE fantasmas NUMERIC
		@ATTRIBUTE booleanP {True, False}
		@ATTRIBUTE booleanG1 {True, False}
		@ATTRIBUTE booleanG2 {True, False}
		@ATTRIBUTE booleanG3 {True, False}
		@ATTRIBUTE booleanG4 {True, False}
		@ATTRIBUTE positiong1-x NUMERIC
		@ATTRIBUTE positiong1-y NUMERIC
		@ATTRIBUTE positiong2-x NUMERIC
		@ATTRIBUTE positiong2-y NUMERIC
		@ATTRIBUTE positiong3-x NUMERIC
		@ATTRIBUTE positiong3-y NUMERIC
		@ATTRIBUTE positiong4-x NUMERIC
		@ATTRIBUTE positiong4-y NUMERIC
		@ATTRIBUTE ghost1_legal {West, Stop, East, North, South, None}
		@ATTRIBUTE ghost2_legal {West, Stop, East, North, South, None}
		@ATTRIBUTE ghost3_legal {West, Stop, East, North, South, None}
		@ATTRIBUTE ghost4_legal {West, Stop, East, North, South, None}
		@ATTRIBUTE distanciaG1 NUMERIC
		@ATTRIBUTE distanciaG2 NUMERIC
		@ATTRIBUTE distanciaG3 NUMERIC
		@ATTRIBUTE distanciaG4 NUMERIC
		@ATTRIBUTE comida NUMERIC
		@ATTRIBUTE Dcomida NUMERIC
		@ATTRIBUTE score NUMERIC
		@ATTRIBUTE score_next NUMERIC
		@ATTRIBUTE pacman_legal {West, Stop, East, North, South, None}
		
			@data
11, 6, West, Stop, East, North, South, 4, False, True, True, False, False, 5, 6, 5, 12, 5, 1, 7, 1, Stop, Stop, Stop, Stop, 6, 12, 9999, 9999, 1, 10, 389, 388, West
10, 6, West, Stop, East, North, South, 4, False, True, True, False, False, 5, 6, 5, 12, 5, 1, 7, 1, Stop, Stop, Stop, Stop, 5, 11, 9999, 9999, 1, 11, 388, 387, West
9, 6, West, Stop, East, North, South, 4, False, True, True, False, False, 5, 6, 5, 12, 5, 1, 7, 1, Stop, Stop, Stop, Stop, 4, 10, 9999, 9999, 1, 12, 387, 386, West
8, 6, West, Stop, East, North, South, 4, False, True, True, False, False, 5, 6, 5, 12, 5, 1, 7, 1, Stop, Stop, Stop, Stop, 3, 9, 9999, 9999, 1, 13, 386, 385, West
7, 6, West, Stop, East, North, South, 4, False, True, True, False, False, 5, 6, 5, 12, 5, 1, 7, 1, Stop, Stop, Stop, Stop, 2, 8, 9999, 9999, 1, 14, 385, 384, West
6, 6, West, Stop, East, North, South, 4, False, True, True, False, False, 5, 6, 5, 12, 5, 1, 7, 1, Stop, Stop, Stop, Stop, 1, 7, 9999, 9999, 1, 15, 384, 583, West
5, 6, West, Stop, East, North, South, 4, False, False, True, False, False, 5, 6, 5, 12, 5, 1, 7, 1, Stop, Stop, Stop, Stop, 9999, 6, 9999, 9999, 1, 16, 583, 582, West
5, 7, West, Stop, East, North, South, 4, False, False, True, False, False, 1, 1, 5, 12, 5, 1, 7, 1, Stop, Stop, Stop, Stop, 9999, 5, 9999, 9999, 1, 15, 582, 581, North
5, 8, West, Stop, East, North, South, 4, False, False, True, False, False, 1, 1, 5, 12, 5, 1, 7, 1, Stop, Stop, Stop, Stop, 9999, 4, 9999, 9999, 1, 14, 581, 580, North
5, 9, West, Stop, East, South, None, 4, False, False, True, False, False, 1, 1, 5, 12, 5, 1, 7, 1, Stop, Stop, Stop, Stop, 9999, 3, 9999, 9999, 1, 13, 580, 579, North
5, 8, West, Stop, East, North, South, 4, False, False, True, False, False, 1, 1, 5, 12, 5, 1, 7, 1, Stop, Stop, Stop, Stop, 9999, 4, 9999, 9999, 1, 14, 579, 578, South
5, 9, West, Stop, East, South, None, 4, False, False, True, False, False, 1, 1, 5, 12, 5, 1, 7, 1, Stop, Stop, Stop, Stop, 9999, 3, 9999, 9999, 1, 13, 578, 577, North
5, 9, West, Stop, East, South, None, 4, False, False, True, False, False, 1, 1, 5, 12, 5, 1, 7, 1, Stop, Stop, Stop, Stop, 9999, 3, 9999, 9999, 1, 13, 577, 576, North
4, 9, West, Stop, East, South, None, 4, False, False, True, False, False, 1, 1, 5, 12, 5, 1, 7, 1, Stop, Stop, Stop, Stop, 9999, 4, 9999, 9999, 1, 14, 576, 575, West
5, 9, West, Stop, East, South, None, 4, False, False, True, False, False, 1, 1, 5, 12, 5, 1, 7, 1, Stop, Stop, Stop, Stop, 9999, 3, 9999, 9999, 1, 13, 575, 574, East
6, 9, West, Stop, East, North, South, 4, False, False, True, False, False, 1, 1, 5, 12, 5, 1, 7, 1, Stop, Stop, Stop, Stop, 9999, 4, 9999, 9999, 1, 12, 574, 573, East
6, 10, Stop, East, North, South, None, 4, False, False, True, False, False, 1, 1, 5, 12, 5, 1, 7, 1, Stop, Stop, Stop, Stop, 9999, 3, 9999, 9999, 1, 13, 573, 572, North
6, 11, West, Stop, East, North, South, 4, False, False, True, False, False, 1, 1, 5, 12, 5, 1, 7, 1, Stop, Stop, Stop, Stop, 9999, 2, 9999, 9999, 1, 14, 572, 571, North
6, 12, West, Stop, East, North, South, 4, False, False, True, False, False, 1, 1, 5, 12, 5, 1, 7, 1, Stop, Stop, Stop, Stop, 9999, 1, 9999, 9999, 1, 15, 571, 770, North
12, 11, West, Stop, East, North, South, 4, False, True, True, True, True, 5, 6, 5, 12, 13, 6, 13, 12, Stop, Stop, Stop, Stop, 12, 8, 6, 2, 1, 8, -1, 198, North
12, 12, West, Stop, East, North, South, 4, False, True, True, True, False, 5, 5, 6, 12, 12, 6, 12, 12, South, East, West, Stop, 14, 6, 6, 9999, 1, 9, 198, 197, North
11, 12, West, Stop, East, North, South, 4, False, True, True, True, False, 5, 6, 7, 12, 11, 6, 7, 1, North, East, West, Stop, 12, 4, 6, 9999, 1, 10, 197, 196, West
10, 12, West, Stop, East, North, South, 4, False, True, True, True, False, 5, 6, 6, 12, 11, 7, 7, 1, North, West, North, Stop, 11, 4, 6, 9999, 1, 11, 196, 195, West
9, 12, West, Stop, East, North, South, 4, False, True, True, True, False, 5, 6, 7, 12, 11, 8, 7, 1, North, East, North, Stop, 10, 2, 6, 9999, 1, 12, 195, 194, West
9, 13, West, Stop, East, North, South, 4, False, True, True, True, False, 5, 5, 7, 13, 11, 7, 7, 1, South, North, South, Stop, 12, 2, 8, 9999, 1, 13, 194, 193, North
8, 13, West, Stop, East, North, South, 4, False, True, True, True, False, 5, 6, 6, 13, 11, 8, 7, 1, North, West, North, Stop, 10, 2, 8, 9999, 1, 14, 193, 392, West
7, 13, West, Stop, East, North, South, 4, False, True, False, True, False, 5, 5, 7, 13, 11, 9, 7, 1, South, Stop, North, Stop, 10, 9999, 8, 9999, 1, 15, 392, 391, West
7, 12, West, Stop, East, North, South, 4, False, True, False, True, False, 4, 5, 3, 1, 12, 9, 7, 1, West, Stop, East, Stop, 10, 9999, 8, 9999, 1, 14, 391, 390, South
7, 11, West, Stop, East, North, South, 4, False, True, False, True, False, 4, 5, 3, 1, 12, 10, 7, 1, West, Stop, North, Stop, 9, 9999, 6, 9999, 1, 13, 390, 389, South
8, 11, West, Stop, East, North, South, 4, False, True, False, True, False, 4, 6, 3, 1, 12, 11, 7, 1, North, Stop, North, Stop, 9, 9999, 4, 9999, 1, 12, 389, 388, East
8, 12, West, Stop, East, North, South, 4, False, True, False, True, False, 4, 7, 3, 1, 12, 12, 7, 1, North, Stop, North, Stop, 9, 9999, 4, 9999, 1, 13, 388, 387, North
9, 12, West, Stop, East, North, South, 4, False, True, False, True, False, 4, 7, 3, 1, 11, 12, 7, 1, North, Stop, West, Stop, 10, 9999, 2, 9999, 1, 12, 387, 386, East
9, 11, West, Stop, East, North, South, 4, False, True, False, True, False, 4, 7, 3, 1, 11, 11, 7, 1, North, Stop, South, Stop, 9, 9999, 2, 9999, 1, 11, 386, 585, South
10, 11, West, Stop, East, North, South, 4, False, True, False, False, False, 4, 7, 3, 1, 10, 11, 7, 1, North, Stop, Stop, Stop, 10, 9999, 9999, 9999, 1, 10, 585, 584, East
10, 10, West, Stop, East, North, South, 4, False, True, False, False, False, 3, 7, 3, 1, 5, 1, 7, 1, West, Stop, Stop, Stop, 10, 9999, 9999, 9999, 1, 9, 584, 583, South
10, 9, West, Stop, East, North, South, 4, False, True, False, False, False, 3, 7, 3, 1, 5, 1, 7, 1, West, Stop, Stop, Stop, 9, 9999, 9999, 9999, 1, 8, 583, 582, South
10, 8, West, Stop, East, North, South, 4, False, True, False, False, False, 3, 8, 3, 1, 5, 1, 7, 1, North, Stop, Stop, Stop, 7, 9999, 9999, 9999, 1, 9, 582, 581, South
10, 9, West, Stop, East, North, South, 4, False, True, False, False, False, 3, 9, 3, 1, 5, 1, 7, 1, North, Stop, Stop, Stop, 7, 9999, 9999, 9999, 1, 8, 581, 580, North
9, 9, West, Stop, East, North, South, 4, False, True, False, False, False, 2, 9, 3, 1, 5, 1, 7, 1, West, Stop, Stop, Stop, 7, 9999, 9999, 9999, 1, 9, 580, 579, West
8, 9, West, Stop, East, North, South, 4, False, True, False, False, False, 1, 9, 3, 1, 5, 1, 7, 1, West, Stop, Stop, Stop, 7, 9999, 9999, 9999, 1, 10, 579, 578, West
7, 9, West, Stop, East, North, South, 4, False, True, False, False, False, 2, 9, 3, 1, 5, 1, 7, 1, East, Stop, Stop, Stop, 5, 9999, 9999, 9999, 1, 11, 578, 577, West
6, 9, West, Stop, East, North, South, 4, False, True, False, False, False, 3, 9, 3, 1, 5, 1, 7, 1, East, Stop, Stop, Stop, 3, 9999, 9999, 9999, 1, 12, 577, 576, West
5, 9, West, Stop, East, South, None, 4, False, True, False, False, False, 3, 9, 3, 1, 5, 1, 7, 1, East, Stop, Stop, Stop, 2, 9999, 9999, 9999, 1, 13, 576, 575, West
4, 9, West, Stop, East, South, None, 4, False, True, False, False, False, 2, 9, 3, 1, 5, 1, 7, 1, West, Stop, Stop, Stop, 2, 9999, 9999, 9999, 1, 14, 575, 574, West
5, 9, West, Stop, East, South, None, 4, False, True, False, False, False, 1, 9, 3, 1, 5, 1, 7, 1, West, Stop, Stop, Stop, 4, 9999, 9999, 9999, 1, 13, 574, 573, East
5, 8, West, Stop, East, North, South, 4, False, True, False, False, False, 2, 9, 3, 1, 5, 1, 7, 1, East, Stop, Stop, Stop, 4, 9999, 9999, 9999, 1, 14, 573, 572, South
5, 9, West, Stop, East, South, None, 4, False, True, False, False, False, 2, 9, 3, 1, 5, 1, 7, 1, East, Stop, Stop, Stop, 3, 9999, 9999, 9999, 1, 13, 572, 571, North
5, 8, West, Stop, East, North, South, 4, False, True, False, False, False, 1, 9, 3, 1, 5, 1, 7, 1, West, Stop, Stop, Stop, 5, 9999, 9999, 9999, 1, 14, 571, 570, South
5, 9, West, Stop, East, South, None, 4, False, True, False, False, False, 1, 9, 3, 1, 5, 1, 7, 1, West, Stop, Stop, Stop, 4, 9999, 9999, 9999, 1, 13, 570, 569, North
6, 9, West, Stop, East, North, South, 4, False, True, False, False, False, 1, 9, 3, 1, 5, 1, 7, 1, West, Stop, Stop, Stop, 5, 9999, 9999, 9999, 1, 12, 569, 568, East
5, 9, West, Stop, East, South, None, 4, False, True, False, False, False, 2, 9, 3, 1, 5, 1, 7, 1, East, Stop, Stop, Stop, 3, 9999, 9999, 9999, 1, 13, 568, 567, West
5, 8, West, Stop, East, North, South, 4, False, True, False, False, False, 2, 8, 3, 1, 5, 1, 7, 1, South, Stop, Stop, Stop, 3, 9999, 9999, 9999, 1, 14, 567, 566, South
4, 8, West, Stop, East, North, South, 4, False, True, False, False, False, 2, 8, 3, 1, 5, 1, 7, 1, South, Stop, Stop, Stop, 2, 9999, 9999, 9999, 1, 15, 566, 565, West
3, 8, West, Stop, East, North, South, 4, False, True, False, False, False, 1, 8, 3, 1, 5, 1, 7, 1, West, Stop, Stop, Stop, 2, 9999, 9999, 9999, 1, 16, 565, 564, West
3, 7, West, Stop, East, North, South, 4, False, True, False, False, False, 1, 7, 3, 1, 5, 1, 7, 1, South, Stop, Stop, Stop, 2, 9999, 9999, 9999, 1, 17, 564, 563, South
3, 8, West, Stop, East, North, South, 4, False, True, False, False, False, 1, 8, 3, 1, 5, 1, 7, 1, North, Stop, Stop, Stop, 2, 9999, 9999, 9999, 1, 16, 563, 762, North
1, 5, Stop, North, South, None, None, 4, False, True, True, True, True, 6, 4, 8, 6, 11, 3, 16, 6, Stop, Stop, Stop, Stop, 6, 8, 12, 16, 0, 9999, -1, -2, South
1, 4, Stop, East, North, South, None, 4, False, True, True, True, True, 6, 4, 8, 6, 11, 3, 16, 6, Stop, Stop, Stop, Stop, 5, 9, 11, 17, 0, 9999, -2, -3, South
2, 4, West, Stop, East, South, None, 4, False, True, True, True, True, 6, 4, 8, 6, 11, 3, 16, 6, Stop, Stop, Stop, Stop, 4, 8, 10, 16, 0, 9999, -3, -4, East
1, 4, Stop, East, North, South, None, 4, False, True, True, True, True, 6, 4, 8, 6, 11, 3, 16, 6, Stop, Stop, Stop, Stop, 5, 9, 11, 17, 0, 9999, -4, -5, West
2, 4, West, Stop, East, South, None, 4, False, True, True, True, True, 6, 4, 8, 6, 11, 3, 16, 6, Stop, Stop, Stop, Stop, 4, 8, 10, 16, 0, 9999, -5, -6, East
3, 4, West, Stop, East, South, None, 4, False, True, True, True, True, 6, 4, 8, 6, 11, 3, 16, 6, Stop, Stop, Stop, Stop, 3, 7, 9, 15, 0, 9999, -6, -7, East
4, 4, West, Stop, East, South, None, 4, False, True, True, True, True, 6, 4, 8, 6, 11, 3, 16, 6, Stop, Stop, Stop, Stop, 2, 6, 8, 14, 0, 9999, -7, -8, East
3, 4, West, Stop, East, South, None, 4, False, True, True, True, True, 6, 4, 8, 6, 11, 3, 16, 6, Stop, Stop, Stop, Stop, 3, 7, 9, 15, 0, 9999, -8, -9, West
3, 3, West, Stop, East, North, None, 4, False, True, True, True, True, 6, 4, 8, 6, 11, 3, 16, 6, Stop, Stop, Stop, Stop, 4, 8, 8, 16, 0, 9999, -9, -10, South
3, 4, West, Stop, East, South, None, 4, False, True, True, True, True, 6, 4, 8, 6, 11, 3, 16, 6, Stop, Stop, Stop, Stop, 3, 7, 9, 15, 0, 9999, -10, -11, North
3, 3, West, Stop, East, North, None, 4, False, True, True, True, True, 6, 4, 8, 6, 11, 3, 16, 6, Stop, Stop, Stop, Stop, 4, 8, 8, 16, 0, 9999, -11, -12, South
2, 3, West, Stop, East, North, None, 4, False, True, True, True, True, 6, 4, 8, 6, 11, 3, 16, 6, Stop, Stop, Stop, Stop, 5, 9, 9, 17, 0, 9999, -12, -13, West
2, 4, West, Stop, East, South, None, 4, False, True, True, True, True, 6, 4, 8, 6, 11, 3, 16, 6, Stop, Stop, Stop, Stop, 4, 8, 10, 16, 0, 9999, -13, -14, North
3, 4, West, Stop, East, South, None, 4, False, True, True, True, True, 6, 4, 8, 6, 11, 3, 16, 6, Stop, Stop, Stop, Stop, 3, 7, 9, 15, 0, 9999, -14, -15, East
4, 4, West, Stop, East, South, None, 4, False, True, True, True, True, 6, 4, 8, 6, 11, 3, 16, 6, Stop, Stop, Stop, Stop, 2, 6, 8, 14, 0, 9999, -15, -16, East
4, 3, West, Stop, East, North, None, 4, False, True, True, True, True, 6, 4, 8, 6, 11, 3, 16, 6, Stop, Stop, Stop, Stop, 3, 7, 7, 15, 0, 9999, -16, -17, South
5, 3, West, Stop, East, North, None, 4, False, True, True, True, True, 6, 4, 8, 6, 11, 3, 16, 6, Stop, Stop, Stop, Stop, 2, 6, 6, 14, 0, 9999, -17, -18, East
5, 4, West, Stop, East, South, None, 4, False, True, True, True, True, 6, 4, 8, 6, 11, 3, 16, 6, Stop, Stop, Stop, Stop, 1, 5, 7, 13, 0, 9999, -18, 181, North
6, 4, West, Stop, East, South, None, 4, False, False, True, True, True, 6, 4, 8, 6, 11, 3, 16, 6, Stop, Stop, Stop, Stop, 9999, 4, 6, 12, 0, 9999, 181, 180, East
6, 3, West, Stop, East, North, None, 4, False, False, True, True, True, 1, 1, 8, 6, 11, 3, 16, 6, Stop, Stop, Stop, Stop, 9999, 5, 5, 13, 0, 9999, 180, 179, South
6, 4, West, Stop, East, South, None, 4, False, False, True, True, True, 1, 1, 8, 6, 11, 3, 16, 6, Stop, Stop, Stop, Stop, 9999, 4, 6, 12, 0, 9999, 179, 178, North
6, 3, West, Stop, East, North, None, 4, False, False, True, True, True, 1, 1, 8, 6, 11, 3, 16, 6, Stop, Stop, Stop, Stop, 9999, 5, 5, 13, 0, 9999, 178, 177, South
6, 4, West, Stop, East, South, None, 4, False, False, True, True, True, 1, 1, 8, 6, 11, 3, 16, 6, Stop, Stop, Stop, Stop, 9999, 4, 6, 12, 0, 9999, 177, 176, North
5, 4, West, Stop, East, South, None, 4, False, False, True, True, True, 1, 1, 8, 6, 11, 3, 16, 6, Stop, Stop, Stop, Stop, 9999, 5, 7, 13, 0, 9999, 176, 175, West
5, 3, West, Stop, East, North, None, 4, False, False, True, True, True, 1, 1, 8, 6, 11, 3, 16, 6, Stop, Stop, Stop, Stop, 9999, 6, 6, 14, 0, 9999, 175, 174, South
4, 3, West, Stop, East, North, None, 4, False, False, True, True, True, 1, 1, 8, 6, 11, 3, 16, 6, Stop, Stop, Stop, Stop, 9999, 7, 7, 15, 0, 9999, 174, 173, West
4, 4, West, Stop, East, South, None, 4, False, False, True, True, True, 1, 1, 8, 6, 11, 3, 16, 6, Stop, Stop, Stop, Stop, 9999, 6, 8, 14, 0, 9999, 173, 172, North
3, 4, West, Stop, East, South, None, 4, False, False, True, True, True, 1, 1, 8, 6, 11, 3, 16, 6, Stop, Stop, Stop, Stop, 9999, 7, 9, 15, 0, 9999, 172, 171, West
4, 4, West, Stop, East, South, None, 4, False, False, True, True, True, 1, 1, 8, 6, 11, 3, 16, 6, Stop, Stop, Stop, Stop, 9999, 6, 8, 14, 0, 9999, 171, 170, East
5, 4, West, Stop, East, South, None, 4, False, False, True, True, True, 1, 1, 8, 6, 11, 3, 16, 6, Stop, Stop, Stop, Stop, 9999, 5, 7, 13, 0, 9999, 170, 169, East
5, 3, West, Stop, East, North, None, 4, False, False, True, True, True, 1, 1, 8, 6, 11, 3, 16, 6, Stop, Stop, Stop, Stop, 9999, 6, 6, 14, 0, 9999, 169, 168, South
4, 3, West, Stop, East, North, None, 4, False, False, True, True, True, 1, 1, 8, 6, 11, 3, 16, 6, Stop, Stop, Stop, Stop, 9999, 7, 7, 15, 0, 9999, 168, 167, West
5, 3, West, Stop, East, North, None, 4, False, False, True, True, True, 1, 1, 8, 6, 11, 3, 16, 6, Stop, Stop, Stop, Stop, 9999, 6, 6, 14, 0, 9999, 167, 166, East
4, 3, West, Stop, East, North, None, 4, False, False, True, True, True, 1, 1, 8, 6, 11, 3, 16, 6, Stop, Stop, Stop, Stop, 9999, 7, 7, 15, 0, 9999, 166, 165, West
4, 4, West, Stop, East, South, None, 4, False, False, True, True, True, 1, 1, 8, 6, 11, 3, 16, 6, Stop, Stop, Stop, Stop, 9999, 6, 8, 14, 0, 9999, 165, 164, North
3, 4, West, Stop, East, South, None, 4, False, False, True, True, True, 1, 1, 8, 6, 11, 3, 16, 6, Stop, Stop, Stop, Stop, 9999, 7, 9, 15, 0, 9999, 164, 163, West
2, 4, West, Stop, East, South, None, 4, False, False, True, True, True, 1, 1, 8, 6, 11, 3, 16, 6, Stop, Stop, Stop, Stop, 9999, 8, 10, 16, 0, 9999, 163, 162, West
3, 4, West, Stop, East, South, None, 4, False, False, True, True, True, 1, 1, 8, 6, 11, 3, 16, 6, Stop, Stop, Stop, Stop, 9999, 7, 9, 15, 0, 9999, 162, 161, East
3, 3, West, Stop, East, North, None, 4, False, False, True, True, True, 1, 1, 8, 6, 11, 3, 16, 6, Stop, Stop, Stop, Stop, 9999, 8, 8, 16, 0, 9999, 161, 160, South
3, 4, West, Stop, East, South, None, 4, False, False, True, True, True, 1, 1, 8, 6, 11, 3, 16, 6, Stop, Stop, Stop, Stop, 9999, 7, 9, 15, 0, 9999, 160, 159, North
4, 4, West, Stop, East, South, None, 4, False, False, True, True, True, 1, 1, 8, 6, 11, 3, 16, 6, Stop, Stop, Stop, Stop, 9999, 6, 8, 14, 0, 9999, 159, 158, East
5, 4, West, Stop, East, South, None, 4, False, False, True, True, True, 1, 1, 8, 6, 11, 3, 16, 6, Stop, Stop, Stop, Stop, 9999, 5, 7, 13, 0, 9999, 158, 157, East
5, 3, West, Stop, East, North, None, 4, False, False, True, True, True, 1, 1, 8, 6, 11, 3, 16, 6, Stop, Stop, Stop, Stop, 9999, 6, 6, 14, 0, 9999, 157, 156, South
6, 3, West, Stop, East, North, None, 4, False, False, True, True, True, 1, 1, 8, 6, 11, 3, 16, 6, Stop, Stop, Stop, Stop, 9999, 5, 5, 13, 0, 9999, 156, 155, East
6, 4, West, Stop, East, South, None, 4, False, False, True, True, True, 1, 1, 8, 6, 11, 3, 16, 6, Stop, Stop, Stop, Stop, 9999, 4, 6, 12, 0, 9999, 155, 154, North
7, 4, West, Stop, East, North, South, 4, False, False, True, True, True, 1, 1, 8, 6, 11, 3, 16, 6, Stop, Stop, Stop, Stop, 9999, 3, 5, 11, 0, 9999, 154, 153, East
7, 5, Stop, North, South, None, None, 4, False, False, True, True, True, 1, 1, 8, 6, 11, 3, 16, 6, Stop, Stop, Stop, Stop, 9999, 2, 6, 10, 0, 9999, 153, 152, North
7, 4, West, Stop, East, North, South, 4, False, False, True, True, True, 1, 1, 8, 6, 11, 3, 16, 6, Stop, Stop, Stop, Stop, 9999, 3, 5, 11, 0, 9999, 152, 151, South
7, 5, Stop, North, South, None, None, 4, False, False, True, True, True, 1, 1, 8, 6, 11, 3, 16, 6, Stop, Stop, Stop, Stop, 9999, 2, 6, 10, 0, 9999, 151, 150, North
7, 6, West, Stop, East, South, None, 4, False, False, True, True, True, 1, 1, 8, 6, 11, 3, 16, 6, Stop, Stop, Stop, Stop, 9999, 1, 7, 9, 0, 9999, 150, 349, North
8, 6, West, Stop, East, None, None, 4, False, False, False, True, True, 1, 1, 8, 6, 11, 3, 16, 6, Stop, Stop, Stop, Stop, 9999, 9999, 6, 8, 0, 9999, 349, 348, East
7, 6, West, Stop, East, South, None, 4, False, False, False, True, True, 1, 1, 3, 1, 11, 3, 16, 6, Stop, Stop, Stop, Stop, 9999, 9999, 7, 9, 0, 9999, 348, 347, West
6, 6, West, Stop, East, None, None, 4, False, False, False, True, True, 1, 1, 3, 1, 11, 3, 16, 6, Stop, Stop, Stop, Stop, 9999, 9999, 8, 10, 0, 9999, 347, 346, West
7, 6, West, Stop, East, South, None, 4, False, False, False, True, True, 1, 1, 3, 1, 11, 3, 16, 6, Stop, Stop, Stop, Stop, 9999, 9999, 7, 9, 0, 9999, 346, 345, East
8, 6, West, Stop, East, None, None, 4, False, False, False, True, True, 1, 1, 3, 1, 11, 3, 16, 6, Stop, Stop, Stop, Stop, 9999, 9999, 6, 8, 0, 9999, 345, 344, East
7, 6, West, Stop, East, South, None, 4, False, False, False, True, True, 1, 1, 3, 1, 11, 3, 16, 6, Stop, Stop, Stop, Stop, 9999, 9999, 7, 9, 0, 9999, 344, 343, West
6, 6, West, Stop, East, None, None, 4, False, False, False, True, True, 1, 1, 3, 1, 11, 3, 16, 6, Stop, Stop, Stop, Stop, 9999, 9999, 8, 10, 0, 9999, 343, 342, West
5, 6, West, Stop, East, None, None, 4, False, False, False, True, True, 1, 1, 3, 1, 11, 3, 16, 6, Stop, Stop, Stop, Stop, 9999, 9999, 9, 11, 0, 9999, 342, 341, West
6, 6, West, Stop, East, None, None, 4, False, False, False, True, True, 1, 1, 3, 1, 11, 3, 16, 6, Stop, Stop, Stop, Stop, 9999, 9999, 8, 10, 0, 9999, 341, 340, East
