@RELATION all_data_pacman
		@ATTRIBUTE position-x NUMERIC
		@ATTRIBUTE position-y NUMERIC
		@ATTRIBUTE pacman_legal1 {West, Stop, East, North, South, None}
		@ATTRIBUTE pacman_legal2 {West, Stop, East, North, South, None}
		@ATTRIBUTE pacman_legal3 {West, Stop, East, North, South, None}
		@ATTRIBUTE pacman_legal4 {West, Stop, East, North, South, None}
		@ATTRIBUTE pacman_mov {West, Stop, East, North, South, None}
		@ATTRIBUTE fantasmas NUMERIC
		@ATTRIBUTE booleanP {True, False}
		@ATTRIBUTE booleanG1 {True, False}
		@ATTRIBUTE booleanG2 {True, False}
		@ATTRIBUTE booleanG3 {True, False}
		@ATTRIBUTE booleanG4 {True, False}
		@ATTRIBUTE positiong1-x NUMERIC
		@ATTRIBUTE positiong1-y NUMERIC
		@ATTRIBUTE positiong2-x NUMERIC
		@ATTRIBUTE positiong2-y NUMERIC
		@ATTRIBUTE positiong3-x NUMERIC
		@ATTRIBUTE positiong3-y NUMERIC
		@ATTRIBUTE positiong4-x NUMERIC
		@ATTRIBUTE positiong4-y NUMERIC
		@ATTRIBUTE ghost1_legal {West, Stop, East, North, South, None}
		@ATTRIBUTE ghost2_legal {West, Stop, East, North, South, None}
		@ATTRIBUTE ghost3_legal {West, Stop, East, North, South, None}
		@ATTRIBUTE ghost4_legal {West, Stop, East, North, South, None}
		@ATTRIBUTE distanciaG1 NUMERIC
		@ATTRIBUTE distanciaG2 NUMERIC
		@ATTRIBUTE distanciaG3 NUMERIC
		@ATTRIBUTE distanciaG4 NUMERIC
		@ATTRIBUTE comida NUMERIC
		@ATTRIBUTE Dcomida NUMERIC
		@ATTRIBUTE score NUMERIC
		@ATTRIBUTE score_next NUMERIC
		@ATTRIBUTE pacman_legal {West, Stop, East, North, South, None}
		
			@data
12, 6, West, Stop, East, North, South, 4, False, True, True, False, False, 5, 6, 5, 12, 5, 1, 7, 1, Stop, Stop, Stop, Stop, 7, 13, 9999, 9999, 1, 9, 384, 383, West
11, 6, West, Stop, East, North, South, 4, False, True, True, False, False, 5, 6, 5, 12, 5, 1, 7, 1, Stop, Stop, Stop, Stop, 6, 12, 9999, 9999, 1, 10, 383, 382, West
10, 6, West, Stop, East, North, South, 4, False, True, True, False, False, 5, 6, 5, 12, 5, 1, 7, 1, Stop, Stop, Stop, Stop, 5, 11, 9999, 9999, 1, 11, 382, 381, West
9, 6, West, Stop, East, North, South, 4, False, True, True, False, False, 5, 6, 5, 12, 5, 1, 7, 1, Stop, Stop, Stop, Stop, 4, 10, 9999, 9999, 1, 12, 381, 380, West
8, 6, West, Stop, East, North, South, 4, False, True, True, False, False, 5, 6, 5, 12, 5, 1, 7, 1, Stop, Stop, Stop, Stop, 3, 9, 9999, 9999, 1, 13, 380, 379, West
7, 6, West, Stop, East, North, South, 4, False, True, True, False, False, 5, 6, 5, 12, 5, 1, 7, 1, Stop, Stop, Stop, Stop, 2, 8, 9999, 9999, 1, 14, 379, 378, West
6, 6, West, Stop, East, North, South, 4, False, True, True, False, False, 5, 6, 5, 12, 5, 1, 7, 1, Stop, Stop, Stop, Stop, 1, 7, 9999, 9999, 1, 15, 378, 577, West
5, 6, West, Stop, East, North, South, 4, False, False, True, False, False, 5, 6, 5, 12, 5, 1, 7, 1, Stop, Stop, Stop, Stop, 9999, 6, 9999, 9999, 1, 16, 577, 576, West
5, 7, West, Stop, East, North, South, 4, False, False, True, False, False, 1, 1, 5, 12, 5, 1, 7, 1, Stop, Stop, Stop, Stop, 9999, 5, 9999, 9999, 1, 15, 576, 575, North
6, 7, West, Stop, East, North, South, 4, False, False, True, False, False, 1, 1, 5, 12, 5, 1, 7, 1, Stop, Stop, Stop, Stop, 9999, 6, 9999, 9999, 1, 14, 575, 574, East
7, 7, West, Stop, East, North, South, 4, False, False, True, False, False, 1, 1, 5, 12, 5, 1, 7, 1, Stop, Stop, Stop, Stop, 9999, 7, 9999, 9999, 1, 13, 574, 573, East
7, 8, West, Stop, East, North, South, 4, False, False, True, False, False, 1, 1, 5, 12, 5, 1, 7, 1, Stop, Stop, Stop, Stop, 9999, 6, 9999, 9999, 1, 12, 573, 572, North
7, 9, West, Stop, East, North, South, 4, False, False, True, False, False, 1, 1, 5, 12, 5, 1, 7, 1, Stop, Stop, Stop, Stop, 9999, 5, 9999, 9999, 1, 11, 572, 571, North
7, 10, West, Stop, East, North, South, 4, False, False, True, False, False, 1, 1, 5, 12, 5, 1, 7, 1, Stop, Stop, Stop, Stop, 9999, 4, 9999, 9999, 1, 12, 571, 570, North
7, 11, West, Stop, East, North, South, 4, False, False, True, False, False, 1, 1, 5, 12, 5, 1, 7, 1, Stop, Stop, Stop, Stop, 9999, 3, 9999, 9999, 1, 13, 570, 569, North
7, 12, West, Stop, East, North, South, 4, False, False, True, False, False, 1, 1, 5, 12, 5, 1, 7, 1, Stop, Stop, Stop, Stop, 9999, 2, 9999, 9999, 1, 14, 569, 568, North
6, 12, West, Stop, East, North, South, 4, False, False, True, False, False, 1, 1, 5, 12, 5, 1, 7, 1, Stop, Stop, Stop, Stop, 9999, 1, 9999, 9999, 1, 15, 568, 767, West
12, 10, West, Stop, East, North, South, 4, False, True, True, True, True, 5, 6, 5, 12, 13, 6, 13, 12, Stop, Stop, Stop, Stop, 11, 9, 5, 3, 1, 7, -1, -2, Stop
12, 10, West, Stop, East, North, South, 4, False, True, True, True, True, 5, 5, 5, 11, 14, 6, 12, 12, South, South, East, West, 12, 8, 6, 2, 1, 7, -2, -3, Stop
13, 10, West, Stop, East, North, South, 4, False, True, True, True, True, 5, 5, 6, 11, 13, 6, 13, 12, South, East, West, East, 13, 8, 4, 2, 1, 6, -3, -4, East
13, 11, West, Stop, East, North, South, 4, False, True, True, True, True, 5, 6, 6, 12, 13, 7, 14, 12, North, North, North, East, 13, 8, 4, 2, 1, 7, -4, -5, North
13, 12, West, Stop, East, North, South, 4, False, True, True, True, True, 5, 7, 6, 11, 13, 8, 14, 11, North, South, North, South, 13, 8, 4, 2, 1, 8, -5, -6, North
13, 13, West, Stop, East, North, South, 4, False, True, True, True, True, 5, 8, 6, 12, 12, 8, 14, 10, North, North, West, South, 13, 8, 6, 4, 1, 9, -6, -7, North
13, 12, West, Stop, East, North, South, 4, False, True, True, True, True, 5, 8, 5, 12, 12, 7, 14, 9, North, West, South, South, 12, 8, 6, 4, 1, 8, -7, -8, South
13, 11, West, Stop, East, North, South, 4, False, True, True, True, True, 4, 8, 4, 12, 13, 7, 14, 8, West, West, East, South, 12, 10, 4, 4, 1, 7, -8, -9, South
14, 11, West, Stop, East, North, South, 4, False, True, True, True, True, 3, 8, 3, 12, 12, 7, 14, 8, West, West, West, South, 14, 12, 6, 3, 1, 6, -9, -10, East
14, 10, West, Stop, East, North, South, 4, False, True, True, True, True, 3, 7, 3, 11, 11, 7, 14, 7, South, South, West, South, 14, 12, 6, 3, 1, 5, -10, -11, South
14, 9, West, Stop, East, North, South, 4, False, True, True, True, True, 3, 8, 3, 11, 11, 7, 14, 8, North, South, West, North, 12, 13, 5, 1, 1, 4, -11, -12, South
14, 8, West, Stop, East, North, South, 4, False, True, True, True, True, 3, 9, 2, 11, 11, 7, 13, 8, North, West, West, West, 12, 15, 4, 1, 1, 5, -12, -13, South
14, 7, West, Stop, East, North, South, 4, False, True, True, True, True, 4, 9, 2, 12, 11, 8, 13, 9, East, North, North, North, 12, 17, 4, 3, 1, 6, -13, -14, South
13, 7, West, Stop, East, North, South, 4, False, True, True, True, True, 3, 9, 2, 12, 11, 7, 13, 9, West, North, South, North, 12, 16, 2, 2, 1, 7, -14, -15, West
13, 8, West, Stop, East, North, South, 4, False, True, True, True, True, 3, 9, 2, 11, 11, 8, 13, 9, West, South, North, North, 11, 14, 2, 1, 1, 6, -15, -16, North
13, 9, West, Stop, East, North, South, 4, False, True, True, True, True, 2, 9, 3, 11, 10, 8, 14, 9, West, East, West, East, 11, 12, 4, 1, 1, 5, -16, -17, North
13, 10, West, Stop, East, North, South, 4, False, True, True, True, True, 1, 9, 3, 11, 10, 8, 14, 8, West, East, West, South, 13, 11, 5, 3, 1, 6, -17, -18, North
14, 10, West, Stop, East, North, South, 4, False, True, True, True, True, 1, 8, 4, 11, 11, 8, 15, 8, South, East, East, East, 15, 11, 5, 3, 1, 5, -18, -19, East
15, 10, West, Stop, East, North, South, 4, False, True, True, True, True, 1, 7, 3, 11, 11, 9, 14, 8, South, West, North, West, 17, 13, 5, 3, 1, 4, -19, -20, East
15, 9, West, Stop, East, North, South, 4, False, True, True, True, True, 1, 6, 3, 11, 11, 10, 15, 8, South, West, North, East, 17, 14, 5, 1, 1, 3, -20, -21, South
15, 8, West, Stop, East, North, South, 4, False, True, True, True, True, 1, 5, 3, 12, 11, 9, 14, 8, South, North, South, West, 17, 16, 5, 1, 1, 4, -21, -22, South
15, 7, West, Stop, East, North, South, 4, False, True, True, True, True, 1, 6, 4, 12, 11, 9, 13, 8, North, East, South, West, 15, 16, 6, 3, 1, 5, -22, -23, South
14, 7, West, Stop, East, North, South, 4, False, True, True, True, True, 1, 6, 4, 12, 11, 10, 12, 8, North, East, North, West, 14, 15, 6, 3, 1, 6, -23, -24, West
13, 7, West, Stop, East, North, South, 4, False, True, True, True, True, 1, 7, 3, 12, 11, 10, 12, 9, North, West, North, North, 12, 15, 5, 3, 1, 7, -24, -25, West
12, 7, West, Stop, East, North, South, 4, False, True, True, True, True, 1, 8, 3, 12, 11, 9, 11, 9, North, West, South, West, 12, 14, 3, 3, 1, 8, -25, -26, West
12, 8, West, Stop, East, North, South, 4, False, True, True, True, True, 1, 9, 4, 12, 11, 8, 11, 9, North, East, South, West, 12, 12, 1, 2, 1, 7, -26, -27, North
12, 9, West, Stop, East, North, South, 4, False, True, True, True, True, 2, 9, 3, 12, 11, 8, 11, 8, East, West, South, South, 10, 12, 2, 2, 1, 6, -27, 172, North
11, 9, West, Stop, East, North, South, 4, False, True, True, False, True, 3, 9, 3, 12, 11, 9, 11, 7, East, West, Stop, South, 8, 11, 9999, 2, 1, 7, 172, 171, West
11, 8, West, Stop, East, North, South, 4, False, True, True, False, True, 4, 9, 2, 12, 5, 1, 11, 7, East, West, Stop, South, 8, 13, 9999, 1, 1, 8, 171, 170, South
11, 7, West, Stop, East, North, South, 4, False, True, True, False, True, 5, 9, 1, 12, 5, 1, 11, 6, East, West, Stop, South, 8, 15, 9999, 1, 1, 9, 170, 369, South
11, 6, West, Stop, East, North, South, 4, False, True, True, False, False, 4, 9, 1, 11, 5, 1, 7, 1, West, South, Stop, Stop, 10, 15, 9999, 9999, 1, 10, 369, 368, South
11, 5, West, Stop, East, North, South, 4, False, True, True, False, False, 4, 8, 1, 12, 5, 1, 7, 1, South, North, Stop, Stop, 10, 17, 9999, 9999, 1, 11, 368, 367, South
10, 5, West, Stop, East, North, South, 4, False, True, True, False, False, 4, 9, 2, 12, 5, 1, 7, 1, North, East, Stop, Stop, 10, 15, 9999, 9999, 1, 12, 367, 366, West
9, 5, West, Stop, East, North, South, 4, False, True, True, False, False, 3, 9, 2, 11, 5, 1, 7, 1, West, South, Stop, Stop, 10, 13, 9999, 9999, 1, 13, 366, 365, West
8, 5, West, Stop, East, North, South, 4, False, True, True, False, False, 3, 9, 2, 12, 5, 1, 7, 1, West, North, Stop, Stop, 9, 13, 9999, 9999, 1, 14, 365, 364, West
7, 5, West, Stop, East, North, South, 4, False, True, True, False, False, 2, 9, 2, 13, 5, 1, 7, 1, West, North, Stop, Stop, 9, 13, 9999, 9999, 1, 15, 364, 363, West
6, 5, West, Stop, East, North, South, 4, False, True, True, False, False, 1, 9, 2, 14, 5, 1, 7, 1, West, North, Stop, Stop, 9, 13, 9999, 9999, 1, 16, 363, 362, West
6, 6, West, Stop, East, North, South, 4, False, True, True, False, False, 1, 9, 2, 13, 5, 1, 7, 1, West, South, Stop, Stop, 8, 11, 9999, 9999, 1, 15, 362, 361, North
5, 6, West, Stop, East, North, South, 4, False, True, True, False, False, 1, 8, 1, 13, 5, 1, 7, 1, South, West, Stop, Stop, 6, 11, 9999, 9999, 1, 16, 361, 360, West
4, 6, West, Stop, East, North, South, 4, False, True, True, False, False, 2, 8, 2, 13, 5, 1, 7, 1, East, East, Stop, Stop, 4, 9, 9999, 9999, 1, 17, 360, 359, West
4, 7, West, Stop, East, North, South, 4, False, True, True, False, False, 2, 7, 2, 12, 5, 1, 7, 1, South, South, Stop, Stop, 2, 7, 9999, 9999, 1, 16, 359, 358, North
3, 7, West, Stop, East, North, South, 4, False, True, True, False, False, 2, 8, 2, 11, 5, 1, 7, 1, North, South, Stop, Stop, 2, 5, 9999, 9999, 1, 17, 358, 357, West
2, 7, West, Stop, East, North, South, 4, False, True, True, False, False, 3, 8, 2, 12, 5, 1, 7, 1, East, North, Stop, Stop, 2, 5, 9999, 9999, 1, 18, 357, 356, West
2, 8, West, Stop, East, North, South, 4, False, True, True, False, False, 4, 8, 3, 12, 5, 1, 7, 1, East, East, Stop, Stop, 2, 5, 9999, 9999, 1, 17, 356, 355, North
3, 8, West, Stop, East, North, South, 4, False, True, True, False, False, 4, 7, 4, 12, 5, 1, 7, 1, South, East, Stop, Stop, 2, 5, 9999, 9999, 1, 16, 355, 354, East
4, 8, West, Stop, East, North, South, 4, False, True, True, False, False, 4, 7, 4, 12, 5, 1, 7, 1, South, East, Stop, Stop, 1, 4, 9999, 9999, 1, 15, 354, 353, East
4, 7, West, Stop, East, North, South, 4, False, True, True, False, False, 3, 7, 4, 11, 5, 1, 7, 1, West, South, Stop, Stop, 1, 4, 9999, 9999, 1, 16, 353, 352, South
4, 6, West, Stop, East, North, South, 4, False, True, True, False, False, 2, 7, 3, 11, 5, 1, 7, 1, West, West, Stop, Stop, 3, 6, 9999, 9999, 1, 17, 352, 351, South
4, 5, West, Stop, East, North, South, 4, False, True, True, False, False, 2, 7, 4, 11, 5, 1, 7, 1, West, East, Stop, Stop, 4, 6, 9999, 9999, 1, 18, 351, 350, South
4, 6, West, Stop, East, North, South, 4, False, True, True, False, False, 1, 7, 5, 11, 5, 1, 7, 1, West, East, Stop, Stop, 4, 6, 9999, 9999, 1, 17, 350, 349, North
3, 6, West, Stop, East, North, South, 4, False, True, True, False, False, 1, 7, 4, 11, 5, 1, 7, 1, West, West, Stop, Stop, 3, 6, 9999, 9999, 1, 18, 349, 348, West
2, 6, West, Stop, East, North, South, 4, False, True, True, False, False, 1, 8, 5, 11, 5, 1, 7, 1, North, East, Stop, Stop, 3, 8, 9999, 9999, 1, 19, 348, 347, West
2, 7, West, Stop, East, North, South, 4, False, True, True, False, False, 1, 7, 5, 11, 5, 1, 7, 1, South, East, Stop, Stop, 1, 7, 9999, 9999, 1, 18, 347, 346, North
2, 8, West, Stop, East, North, South, 4, False, True, True, False, False, 1, 6, 6, 11, 5, 1, 7, 1, South, East, Stop, Stop, 3, 7, 9999, 9999, 1, 17, 346, 345, North
1, 8, Stop, East, North, South, None, 4, False, True, True, False, False, 2, 6, 5, 11, 5, 1, 7, 1, East, West, Stop, Stop, 3, 7, 9999, 9999, 1, 18, 345, 344, West
1, 7, Stop, East, North, South, None, 4, False, True, True, False, False, 1, 6, 5, 12, 5, 1, 7, 1, West, North, Stop, Stop, 1, 9, 9999, 9999, 1, 19, 344, 343, South
2, 7, West, Stop, East, North, South, 4, False, True, True, False, False, 1, 6, 4, 12, 5, 1, 7, 1, West, West, Stop, Stop, 2, 7, 9999, 9999, 1, 18, 343, 342, East
2, 6, West, Stop, East, North, South, 4, False, True, True, False, False, 1, 7, 4, 13, 5, 1, 7, 1, North, North, Stop, Stop, 2, 9, 9999, 9999, 1, 19, 342, 341, South
1, 6, Stop, East, North, South, None, 4, False, True, True, False, False, 1, 8, 3, 13, 5, 1, 7, 1, North, West, Stop, Stop, 2, 9, 9999, 9999, 1, 20, 341, 340, West
1, 7, Stop, East, North, South, None, 4, False, True, True, False, False, 1, 9, 2, 13, 5, 1, 7, 1, North, West, Stop, Stop, 2, 7, 9999, 9999, 1, 19, 340, 339, North
1, 8, Stop, East, North, South, None, 4, False, True, True, False, False, 1, 9, 2, 12, 5, 1, 7, 1, North, South, Stop, Stop, 1, 5, 9999, 9999, 1, 18, 339, 538, North
1, 9, Stop, East, South, None, None, 4, False, False, True, False, False, 1, 1, 3, 12, 5, 1, 7, 1, Stop, East, Stop, Stop, 9999, 5, 9999, 9999, 1, 17, 538, 537, North
2, 9, West, Stop, East, South, None, 4, False, False, True, False, False, 1, 1, 4, 12, 5, 1, 7, 1, Stop, East, Stop, Stop, 9999, 5, 9999, 9999, 1, 16, 537, 536, East
3, 9, West, Stop, East, South, None, 4, False, False, True, False, False, 1, 1, 4, 12, 5, 1, 7, 1, Stop, East, Stop, Stop, 9999, 4, 9999, 9999, 1, 15, 536, 535, East
4, 9, West, Stop, East, South, None, 4, False, False, True, False, False, 1, 1, 4, 13, 5, 1, 7, 1, Stop, North, Stop, Stop, 9999, 4, 9999, 9999, 1, 14, 535, 534, East
5, 9, West, Stop, East, South, None, 4, False, False, True, False, False, 1, 1, 4, 14, 5, 1, 7, 1, Stop, North, Stop, Stop, 9999, 6, 9999, 9999, 1, 13, 534, 533, East
6, 9, West, Stop, East, North, South, 4, False, False, True, False, False, 1, 1, 4, 13, 5, 1, 7, 1, Stop, South, Stop, Stop, 9999, 6, 9999, 9999, 1, 12, 533, 532, East
6, 10, Stop, East, North, South, None, 4, False, False, True, False, False, 1, 1, 3, 13, 5, 1, 7, 1, Stop, West, Stop, Stop, 9999, 6, 9999, 9999, 1, 13, 532, 531, North
6, 11, West, Stop, East, North, South, 4, False, False, True, False, False, 1, 1, 4, 13, 5, 1, 7, 1, Stop, East, Stop, Stop, 9999, 4, 9999, 9999, 1, 14, 531, 530, North
5, 11, West, Stop, East, North, None, 4, False, False, True, False, False, 1, 1, 3, 13, 5, 1, 7, 1, Stop, West, Stop, Stop, 9999, 4, 9999, 9999, 1, 15, 530, 529, West
4, 11, West, Stop, East, North, None, 4, False, False, True, False, False, 1, 1, 4, 13, 5, 1, 7, 1, Stop, East, Stop, Stop, 9999, 2, 9999, 9999, 1, 16, 529, 528, West
4, 12, West, Stop, East, North, South, 4, False, False, True, False, False, 1, 1, 4, 14, 5, 1, 7, 1, Stop, North, Stop, Stop, 9999, 2, 9999, 9999, 1, 17, 528, 527, North
4, 13, West, Stop, East, North, South, 4, False, False, True, False, False, 1, 1, 4, 14, 5, 1, 7, 1, Stop, North, Stop, Stop, 9999, 1, 9999, 9999, 1, 18, 527, 526, North
4, 14, West, Stop, East, South, None, 4, False, False, True, False, False, 1, 1, 3, 14, 5, 1, 7, 1, Stop, West, Stop, Stop, 9999, 1, 9999, 9999, 1, 19, 526, 525, North
4, 14, West, Stop, East, South, None, 4, False, False, True, False, False, 1, 1, 3, 14, 5, 1, 7, 1, Stop, West, Stop, Stop, 9999, 1, 9999, 9999, 1, 19, 525, 524, North
3, 14, West, Stop, East, South, None, 4, False, False, True, False, False, 1, 1, 3, 13, 5, 1, 7, 1, Stop, South, Stop, Stop, 9999, 1, 9999, 9999, 1, 20, 524, 523, West
2, 14, West, Stop, East, South, None, 4, False, False, True, False, False, 1, 1, 2, 13, 5, 1, 7, 1, Stop, West, Stop, Stop, 9999, 1, 9999, 9999, 1, 21, 523, 522, West
2, 13, West, Stop, East, North, South, 4, False, False, True, False, False, 1, 1, 1, 13, 5, 1, 7, 1, Stop, West, Stop, Stop, 9999, 1, 9999, 9999, 1, 20, 522, 521, South
2, 12, West, Stop, East, North, South, 4, False, False, True, False, False, 1, 1, 1, 12, 5, 1, 7, 1, Stop, South, Stop, Stop, 9999, 1, 9999, 9999, 1, 19, 521, 520, South
1, 12, Stop, East, North, South, None, 4, False, False, True, False, False, 1, 1, 1, 13, 5, 1, 7, 1, Stop, North, Stop, Stop, 9999, 1, 9999, 9999, 1, 20, 520, 519, West
1, 12, Stop, East, North, South, None, 4, False, False, True, False, False, 1, 1, 1, 14, 5, 1, 7, 1, Stop, North, Stop, Stop, 9999, 2, 9999, 9999, 1, 20, 519, 518, West
1, 13, Stop, East, North, South, None, 4, False, False, True, False, False, 1, 1, 2, 14, 5, 1, 7, 1, Stop, East, Stop, Stop, 9999, 2, 9999, 9999, 1, 21, 518, 517, North
1, 14, Stop, East, South, None, None, 4, False, False, True, False, False, 1, 1, 2, 14, 5, 1, 7, 1, Stop, East, Stop, Stop, 9999, 1, 9999, 9999, 1, 22, 517, 716, North
1, 18, Stop, East, South, None, None, 4, False, True, True, True, True, 1, 3, 2, 3, 5, 9, 6, 6, Stop, Stop, Stop, Stop, 15, 16, 13, 17, 0, 9999, -1, -2, Stop
1, 18, Stop, East, South, None, None, 4, False, True, True, True, True, 1, 3, 2, 3, 5, 9, 6, 6, Stop, Stop, Stop, Stop, 15, 16, 13, 17, 0, 9999, -2, -3, Stop
1, 17, Stop, North, South, None, None, 4, False, True, True, True, True, 1, 3, 2, 3, 5, 9, 6, 6, Stop, Stop, Stop, Stop, 14, 15, 12, 16, 0, 9999, -3, -4, South
1, 16, Stop, East, North, South, None, 4, False, True, True, True, True, 1, 3, 2, 3, 5, 9, 6, 6, Stop, Stop, Stop, Stop, 13, 14, 11, 15, 0, 9999, -4, -5, South
1, 15, Stop, East, North, South, None, 4, False, True, True, True, True, 1, 3, 2, 3, 5, 9, 6, 6, Stop, Stop, Stop, Stop, 12, 13, 10, 14, 0, 9999, -5, -6, South
1, 14, Stop, East, North, South, None, 4, False, True, True, True, True, 1, 3, 2, 3, 5, 9, 6, 6, Stop, Stop, Stop, Stop, 11, 12, 9, 13, 0, 9999, -6, -7, South
1, 13, Stop, North, South, None, None, 4, False, True, True, True, True, 1, 3, 2, 3, 5, 9, 6, 6, Stop, Stop, Stop, Stop, 10, 11, 8, 12, 0, 9999, -7, -8, South
1, 12, Stop, East, North, South, None, 4, False, True, True, True, True, 1, 3, 2, 3, 5, 9, 6, 6, Stop, Stop, Stop, Stop, 9, 10, 7, 11, 0, 9999, -8, -9, South
1, 11, Stop, North, South, None, None, 4, False, True, True, True, True, 1, 3, 2, 3, 5, 9, 6, 6, Stop, Stop, Stop, Stop, 8, 9, 6, 10, 0, 9999, -9, -10, South
1, 10, Stop, North, South, None, None, 4, False, True, True, True, True, 1, 3, 2, 3, 5, 9, 6, 6, Stop, Stop, Stop, Stop, 7, 8, 5, 9, 0, 9999, -10, -11, South
1, 9, Stop, North, South, None, None, 4, False, True, True, True, True, 1, 3, 2, 3, 5, 9, 6, 6, Stop, Stop, Stop, Stop, 6, 7, 4, 8, 0, 9999, -11, -12, South
1, 8, Stop, North, South, None, None, 4, False, True, True, True, True, 1, 3, 2, 3, 5, 9, 6, 6, Stop, Stop, Stop, Stop, 5, 6, 5, 7, 0, 9999, -12, -13, South
1, 7, Stop, North, South, None, None, 4, False, True, True, True, True, 1, 3, 2, 3, 5, 9, 6, 6, Stop, Stop, Stop, Stop, 4, 5, 6, 6, 0, 9999, -13, -14, South
